#,title,text,embedding_dims,embedding_preview (5 số đầu)
69,Ngành Kinh doanh thời trang và dệt may (Mã ngành: 7340123) - Trường Đại học Công Thương TP.HCM - Tuy (HUIT Cổng tuyển sinh chính thức),"Kinh doanh chuỗi thời trang, Marketing thời trang, quản lý chuỗi cung ứng dệt may toàn cầu, phân tích xu hướng mốt (Fashion Trend Forecasting).
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Quản lý Chuỗi Cung ứng Thời trang
- Chuyên viên Phát triển Thương hiệu Thời trang
- Visual Merchandiser & Fashion Buyer
- Chủ Doanh nghiệp Kinh doanh Thương hiệu Thời trang
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"-0.0285, -0.0557, 0.1762, 0.1644, 0.0825 ..."
70,Ngành Công nghệ kỹ thuật Hóa học (Mã ngành: 7510401) - Trường Đại học Công Thương TP.HCM - Tuyển Sin (HUIT Cổng tuyển sinh chính thức),"# Ngành Công nghệ kỹ thuật Hóa học (Mã ngành: 7510401)
**MÃ NGÀNH:** `7510401` | **KHOA QUẢN LÝ:** Khoa Công nghệ Hóa học
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D07 (Toán, Hóa, Anh)
- B00 (Toán, Hóa, Sinh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `19.50 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `21.50 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.2225, 0.1429, 0.0613, -0.1349, -0.1707 ..."
71,Ngành Công nghệ kỹ thuật Hóa học (Mã ngành: 7510401) - Trường Đại học Công Thương TP.HCM - Tuyển Sin (HUIT Cổng tuyển sinh chính thức),"Công nghệ hóa mỹ phẩm, hóa dược, chế biến hợp chất tự nhiên, công nghệ vật liệu màng, quy trình tổng hợp hóa học công nghiệp.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Kỹ sư Nghiên cứu Công thức Hóa Mỹ phẩm (R&D Cosmetics)
- Kỹ sư Vận hành Nhà máy Sản xuất Hóa chất & Dược phẩm
- Chuyên viên Kiểm nghiệm Hóa phân tích
- Chuyên viên Quản lý An toàn Hóa chất & Môi trường
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"-0.0734, 0.1698, 0.1816, -0.0119, 0.0063 ..."
72,Ngành Công nghệ sinh học (Mã ngành: 7420201) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"# Ngành Công nghệ sinh học (Mã ngành: 7420201)
**MÃ NGÀNH:** `7420201` | **KHOA QUẢN LÝ:** Khoa Sinh học & Môi trường
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D07 (Toán, Hóa, Anh)
- B00 (Toán, Hóa, Sinh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `19.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `21.00 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.1187, 0.1733, 0.0623, -0.0831, -0.0628 ..."
73,Ngành Công nghệ sinh học (Mã ngành: 7420201) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"Công nghệ gen, nuôi cấy mô thực vật, vi sinh ứng dụng trong thực phẩm và y dược, chế phẩm sinh học bảo vệ môi trường và nông nghiệp công nghệ cao.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Kỹ sư Công nghệ Sinh học Thực phẩm & Dược phẩm
- Chuyên viên Nuôi cấy Mô & Nông nghiệp Công nghệ cao
- Nghiên cứu viên tại Phòng Thí nghiệm Sinh học / Y học
- Chuyên viên Sản xuất Chế phẩm Vi sinh
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"-0.0087, 0.1158, 0.0669, -0.0367, 0.1297 ..."
74,Ngành Công nghệ kỹ thuật môi trường (Mã ngành: 7510406) - Trường Đại học Công Thương TP.HCM - Tuyển  (HUIT Cổng tuyển sinh chính thức),"# Ngành Công nghệ kỹ thuật môi trường (Mã ngành: 7510406)
**MÃ NGÀNH:** `7510406` | **KHOA QUẢN LÝ:** Khoa Biến đổi khí hậu & TNMT (Học bổng 50% HP HK1)
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ (Học bổng 50% học kỳ 1)
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D07 (Toán, Hóa, Anh)
- B00 (Toán, Hóa, Sinh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `17.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `19.00 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.0062, 0.2045, 0.1228, 0.0240, 0.1729 ..."
75,Ngành Công nghệ kỹ thuật môi trường (Mã ngành: 7510406) - Trường Đại học Công Thương TP.HCM - Tuyển  (HUIT Cổng tuyển sinh chính thức),"Thiết kế hệ thống xử lý nước thải, khí thải, rác thải công nghiệp, công nghệ tuần hoàn tài nguyên và quản lý môi trường đô thị.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Kỹ sư Thiết kế & Thi công Trạm Xử lý Nước thải / Khí thải
- Chuyên viên Quản lý Môi trường Doanh nghiệp (EHS Specialist)
- Chuyên viên Phân tích & Trắc địa Môi trường
- Tư vấn Báo cáo Đánh giá Tác động Môi trường (ĐTM)
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"0.0005, 0.2066, 0.2112, 0.0175, 0.1122 ..."
76,Ngành Quản lý tài nguyên và môi trường (Mã ngành: 7850101) - Trường Đại học Công Thương TP.HCM - Tuy (HUIT Cổng tuyển sinh chính thức),"# Ngành Quản lý tài nguyên và môi trường (Mã ngành: 7850101)
**MÃ NGÀNH:** `7850101` | **KHOA QUẢN LÝ:** Khoa Biến đổi khí hậu & TNMT (Học bổng 50% HP HK1)
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ (Học bổng 50% học kỳ 1)
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D07 (Toán, Hóa, Anh)
- B00 (Toán, Hóa, Sinh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `17.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `19.00 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"0.0278, 0.1958, 0.1637, 0.1514, 0.1924 ..."
77,Ngành Quản lý tài nguyên và môi trường (Mã ngành: 7850101) - Trường Đại học Công Thương TP.HCM - Tuy (HUIT Cổng tuyển sinh chính thức),"Quản lý tài nguyên đất, nước, khoáng sản, ứng dụng GIS & Viễn thám, phát triển kinh tế xanh, giảm thiểu biến đổi khí hậu và chứng chỉ carbon.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Quản lý Tài nguyên Đất & Nước tại Sở TNMT
- Kỹ sư Ứng dụng Bản đồ Hệ thống Thông tin Địa lý (GIS Specialist)
- Chuyên viên Tư vấn Biến đổi Khí hậu & Chứng chỉ Carbon (ESG)
- Chuyên viên Quản lý Dự án Phát triển Bền vững
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).",384,"-0.0773, 0.1705, 0.2198, 0.1268, 0.0483 ..."
78,Ngành Công nghệ vật liệu (Mã ngành: 7510402) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"# Ngành Công nghệ vật liệu (Mã ngành: 7510402)
**MÃ NGÀNH:** `7510402` | **KHOA QUẢN LÝ:** Khoa Công nghệ Hóa học (Học bổng 50% HP HK1)
**THỜI GIAN ĐÀO TẠO:** 3.5 - 4 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ (Học bổng 50% học kỳ 1)
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D07 (Toán, Hóa, Anh)
- B00 (Toán, Hóa, Sinh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `17.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `19.00 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.0651, 0.1726, 0.0346, -0.0872, -0.0959 ..."
79,Ngành Công nghệ vật liệu (Mã ngành: 7510402) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"Vật liệu Polymer, Composite cao cấp, Vật liệu Nano, Vật liệu thông minh trong điện tử và vật liệu sinh học tự phân hủy.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Kỹ sư Chế tạo Vật liệu Mới & Polymer Composite
- Chuyên viên Kiểm định Chất lượng Vật liệu
- Kỹ sư R&D tại Tập đoàn Chế tạo & Sản xuất Điện tử
- Chuyên viên Quản lý Vật liệu Sinh học Bảo vệ Môi trường
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"-0.0858, 0.1283, 0.2468, 0.0211, 0.0763 ..."
80,Ngành Quản lý Công nghiệp (Mã ngành: 7510601) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"# Ngành Quản lý Công nghiệp (Mã ngành: 7510601)
**MÃ NGÀNH:** `7510601` | **KHOA QUẢN LÝ:** Khoa Quản lý công nghiệp & Logistics
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D07 (Toán, Hóa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `20.50 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `22.50 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.1033, 0.0374, 0.0389, -0.0723, -0.0210 ..."
81,Ngành Quản lý Công nghiệp (Mã ngành: 7510601) - Trường Đại học Công Thương TP.HCM - Tuyển Sinh HUIT (HUIT Cổng tuyển sinh chính thức),"Quản trị chuỗi sản xuất công nghiệp, cải tiến năng suất (Lean Six Sigma), quản lý dự án công nghiệp, định mức chi phí sản xuất và quản trị chất lượng.
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Chuyên viên Quản lý Sản xuất & Điều độ Nhà máy
- Chuyên viên Cải tiến Năng suất Lean / Six Sigma
- Chuyên viên Quản lý Dự án Công nghiệp
- Chuyên viên Phân tích Hoạt động Vận hành (Operations Analyst)
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"-0.1573, 0.0558, 0.0744, 0.0178, 0.0170 ..."
82,Ngành Quản trị kinh doanh Thực phẩm (Mã ngành: 7340129) - Trường Đại học Công Thương TP.HCM - Tuyển  (HUIT Cổng tuyển sinh chính thức),"# Ngành Quản trị kinh doanh Thực phẩm (Mã ngành: 7340129)
**MÃ NGÀNH:** `7340129` | **KHOA QUẢN LÝ:** Khoa Quản trị kinh doanh
**THỜI GIAN ĐÀO TẠO:** 3.5 năm (150 tín chỉ) | **HỌC PHÍ:** 14 - 16 triệu đồng/học kỳ
## 1. TỔ HỢP MÔN XÉT TUYỂN
- A00 (Toán, Lý, Hóa)
- A01 (Toán, Lý, Anh)
- D01 (Toán, Văn, Anh)
- D10 (Toán, Địa, Anh)
## 2. MỚI NHẤT: ĐIỂM SÀN & ĐIỂM CHUẨN THAM KHẢO
- **Điểm sàn xét tuyển THPT 2025 (Chính thức)**: `16.00 điểm`
- **Điểm sàn Đánh giá năng lực ĐHQG-HCM 2025**: `600 điểm`
- Điểm trúng tuyển THPT năm 2024: `21.00 điểm`
- Điểm trúng tuyển Học bạ năm 2024: `23.00 điểm`
## 3. MÔ TẢ NGÀNH & MỤC TIÊU ĐÀO TẠO",384,"-0.0142, 0.0037, 0.0238, -0.0179, -0.0546 ..."
83,Ngành Quản trị kinh doanh Thực phẩm (Mã ngành: 7340129) - Trường Đại học Công Thương TP.HCM - Tuyển  (HUIT Cổng tuyển sinh chính thức),"Kinh doanh độc quyền chuỗi nông sản thực phẩm, phân phối FMCG thực phẩm, thương mại hóa nghiên cứu thực phẩm và quản trị chuỗi lạnh (Cold Chain).
## 4. CƠ HỘI NGHỀ NGHIỆP VÀ VỊ TRÍ LÀM VIỆC SAU TỐT NGHIỆP
- Quản lý Kinh doanh Ngành hàng Thực phẩm (FMCG Manager)
- Chuyên viên Phát triển Thị trường Nông sản & Thực phẩm
- Chuyên viên Quản lý Chuỗi Cung ứng Thực phẩm
- Chủ Doanh nghiệp Khởi nghiệp Ngành Thực phẩm
## 5. PHƯƠNG THỨC XÉT TUYỂN VÀ HỌC BỔNG
- **Phương thức 1**: Xét theo kết quả kỳ thi tốt nghiệp THPT 2025 - 2026.
- **Phương thức 2**: Xét theo học bạ THPT (Trung bình cộng 3 môn tổ hợp lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12 >= 18.0 - 20.0 điểm).
- **Phương thức 3**: Xét theo điểm thi Đánh giá Năng lực do ĐHQG-HCM tổ chức.",384,"-0.0497, -0.0475, 0.0392, 0.0936, 0.1354 ..."
84,Thông báo Điểm sàn Xét tuyển Đại học chính quy năm 2025 Trường Đại học Công Thương TP.HCM (HUIT) (HUIT Cổng tuyển sinh chính thức),"# Thông báo Điểm sàn Xét tuyển Đại học chính quy năm 2025 Trường Đại học Công Thương TP.HCM (Mã trường: DCT)
Trường Đại học Công Thương TP.HCM (HUIT) chính thức công bố ngưỡng đảm bảo chất lượng đầu vào (Điểm sàn xét tuyển) năm 2025 cho 37 ngành đào tạo đại học chính quy:
## 1. Phương thức Xét tuyển theo kết quả kỳ thi Tốt nghiệp THPT 2025 (Phương thức 1)
- **Mức điểm sàn áp dụng**: **16.00 điểm** áp dụng đồng nhất cho **tất cả 37 ngành đào tạo đại học**.
- **Cơ chế tính điểm**: Điểm xét tuyển = Tổng điểm 3 môn tổ hợp xét tuyển + Điểm ưu tiên khu vực/đối tượng theo quy chế Bộ GD&ĐT.
## 2. Phương thức Xét tuyển Kỳ thi Đánh giá Năng lực ĐHQG-HCM 2025 (Phương thức 3)
- **Điểm sàn áp dụng chung**: **600 điểm** (trên thang điểm 1.200).",384,"0.0714, 0.2207, 0.0174, -0.1277, 0.0507 ..."
85,Thông báo Điểm sàn Xét tuyển Đại học chính quy năm 2025 Trường Đại học Công Thương TP.HCM (HUIT) (HUIT Cổng tuyển sinh chính thức),"- **Riêng Nhóm ngành Luật (Luật, Luật Kinh tế)**: Ngưỡng điểm sàn tối thiểu bằng **720 điểm**, đồng thời điểm thành phần Tiếng Việt >= 180 điểm và điểm Toán >= 180 điểm.
## 3. Phương thức Xét tuyển Học bạ THPT (Phương thức 2)
- Điều kiện xét tuyển: Tổng điểm trung bình 3 môn trong tổ hợp xét tuyển (lớp 10, 11 và HK1 lớp 12 hoặc cả năm lớp 12) đạt từ **18.00 - 20.00 điểm** trở lên.
## 4. Danh sách các Tổ hợp môn xét tuyển mở rộng 2025
Năm 2025, HUIT mở rộng tổ hợp môn khối C (C00, C01, C02, C03, C14) và tổ hợp X26 (Toán, Anh, Tin) tạo điều kiện tối đa cho thí sinh.",384,"0.2531, 0.2218, -0.0566, -0.1653, 0.0005 ..."
86,Chính sách Học phí & Học bổng Tuyển sinh Trường Đại học Công Thương TP.HCM (HUIT) (HUIT Cổng tuyển sinh chính thức),"# Chính sách Học phí & Học bổng Tuyển sinh Trường Đại học Công Thương TP.HCM (HUIT)
## I. Mức Học phí Chính thức
- **Học phí trung bình**: **14.000.000đ – 16.000.000đ / học kỳ** (mỗi năm học gồm 2 học kỳ chính).
- **Đơn giá tín chỉ**: Từ **540.000đ – 700.000đ / tín chỉ** (tùy thuộc môn lý thuyết hay môn thực hành/thí nghiệm).
- **Cam kết của Nhà trường**: **GIỮ ỔN ĐỊNH HỌC PHÍ KHÔNG TĂNG TRONG TOÀN BỘ KHÓA HỌC (3.5 - 4 NĂM)** đối với toàn bộ khóa tân sinh viên trúng tuyển.
## II. Chính sách Học bổng Ưu đãi Đặc biệt
1. **Học bổng GIẢM 50% HỌC PHÍ HỌC KỲ I** áp dụng cho 9 ngành trọng điểm:
- Kỹ thuật Nhiệt
- Công nghệ Vật liệu
- Khoa học Chế biến Món ăn
- Công nghệ Dệt, May
- Kinh doanh Thời trang và Dệt may
- Quản lý Tài nguyên và Môi trường",384,"0.0066, 0.2334, 0.0728, -0.0316, 0.0285 ..."
87,Chính sách Học phí & Học bổng Tuyển sinh Trường Đại học Công Thương TP.HCM (HUIT) (HUIT Cổng tuyển sinh chính thức),"- Công nghệ Kỹ thuật Môi trường
- Công nghệ Chế biến Thủy sản
- Khoa học Dinh dưỡng và Ẩm thực
2. **Học bổng Thủ khoa, Á khoa Trường và Ngành**: Khen thưởng tiền mặt và miễn học phí toàn khóa.
3. **Học bổng Vượt khó & Hỗ trợ tài chính**: Tiếp sức đến trường, hỗ trợ vay vốn ngân hàng chính sách 0% lãi suất.
4. **Giảm học phí người thân**: Giảm 10 - 20% học phí cho anh/chị/em ruột cùng học tại HUIT.
5. **Đặc quyền Tân sinh viên**: Khám sức khỏe miễn phí, tham gia các khóa kỹ năng mềm chuẩn quốc tế miễn phí.",384,"0.0633, 0.1503, 0.1899, -0.0049, 0.1859 ..."
